t,y
10.400000000000013,-0.8278264690856606
10.450000000000014,-0.8548294287212902
10.500000000000014,-0.8796957599716768
10.550000000000015,-0.9023633099588297
10.600000000000016,-0.9227754216128128
10.650000000000016,-0.9408810752849133
10.700000000000017,-0.9566350162701931
10.750000000000018,-0.9699978679206829
10.800000000000018,-0.980936230066495
10.85000000000002,-0.9894227624988539
10.90000000000002,-0.9954362533063793
10.95000000000002,-0.9989616718938178
11.000000000000021,-0.9999902065507034
11.050000000000022,-0.9985192864760443
11.100000000000023,-0.9945525882039868
11.150000000000023,-0.9881000264143945
11.200000000000024,-0.9791777291513123
11.250000000000025,-0.9678079975112551
11.300000000000026,-0.9540192499020815
11.350000000000026,-0.9378459510117734
11.400000000000027,-0.9193285256646652
11.450000000000028,-0.8985132577804361
11.500000000000028,-0.8754521746884147
11.55000000000003,-0.8502029170863513
11.60000000000003,-0.8228285949686917
11.65000000000003,-0.7933976298844586
11.700000000000031,-0.7619835839190126
11.750000000000032,-0.7286649758271481
11.800000000000033,-0.6935250847770993
11.850000000000033,-0.6566517421959899
11.900000000000034,-0.6181371122370067
11.950000000000035,-0.5780774614170161
12.000000000000036,-0.536572918000405
12.050000000000036,-0.49372722173056655
12.100000000000037,-0.44964746453456816
12.150000000000038,-0.40444382284910596
12.200000000000038,-0.35822928223679223
12.250000000000039,-0.31111935498109017
12.30000000000004,-0.26323179136576325
12.35000000000004,-0.21468628536048878
12.400000000000041,-0.1656041754482691
12.450000000000042,-0.11610814134241611
12.500000000000043,-0.06632189735115815
12.550000000000043,-0.01636988315629874
12.600000000000044,0.03362304722118108
12.650000000000045,0.08353193749115244
12.700000000000045,0.13323204141998798
12.750000000000046,0.1825991346311794
12.800000000000047,0.23150982510158388
12.850000000000048,0.2798418615772206
12.900000000000048,0.3274744391377384
12.950000000000049,0.37428850114580287
13.00000000000005,0.42016703682668605
13.05000000000005,0.46499537373426525
13.100000000000051,0.5086614643724181
13.150000000000052,0.5510561662554094
13.200000000000053,0.592073514707266
13.250000000000053,0.63161098771828
13.300000000000054,0.6695697621966419
13.350000000000055,0.7058549609747035
13.400000000000055,0.7403758899524856
13.450000000000056,0.7730462647856963
13.500000000000057,0.8037844265516547
13.550000000000058,0.8325135458540712
13.600000000000058,0.8591618148565258
13.650000000000059,0.8836626267646626
13.70000000000006,0.9059547423084874
13.75000000000006,0.92598244280865
13.800000000000061,0.9436956694441248
13.850000000000062,0.9590501483731932
13.900000000000063,0.9720075013949906
13.950000000000063,0.9825353418750215
14.000000000000064,0.990607355694879
14.050000000000065,0.9962033670238373
14.100000000000065,0.9993093887479201
14.150000000000066,0.9999176574304022
14.200000000000067,0.9980266527163575
14.250000000000068,0.993641101132755
14.300000000000068,0.9867719642746025
14.350000000000069,0.9774364114066679
14.40000000000007,0.9656577765492594
14.45000000000007,0.951465500155326
14.500000000000071,0.9348950555246578
14.550000000000072,0.9159878601391107
14.600000000000072,0.8947911721404717
14.650000000000073,0.8713579722097154
14.700000000000074,0.8457468311428945
14.750000000000075,0.8180217634546513
14.800000000000075,0.7882520673752703
14.850000000000076,0.7565121516411921
14.900000000000077,0.7228813495119233
14.950000000000077,0.6874437204782038
15.000000000000078,0.6502878401570575
15.050000000000079,0.6115065788988789
15.10000000000008,0.571196869659923
15.15000000000008,0.5294594657203965
15.200000000000081,0.4863986888537283
15.250000000000082,0.44212216857646613
15.300000000000082,0.39674057313053707
15.350000000000083,0.35036733287027794
15.400000000000084,0.3031183567456227
15.450000000000085,0.25511174259009195
15.500000000000085,0.20646748193771317
15.550000000000086,0.15730716010667606
15.600000000000087,0.10775365229935753
15.650000000000087,0.05793081647830792
15.700000000000088,0.007963183785848527
15.750000000000089,-0.042024352718929535
15.80000000000009,-0.09190685022777008
15.85000000000009,-0.14155962847520354
15.900000000000091,-0.1908585813742783
15.950000000000092,-0.2396804872171451
16.000000000000092,-0.28790331666515373
16.050000000000093,-0.33540653775864837
16.100000000000094,-0.3820714171840945
16.150000000000095,-0.4277813170455279
16.200000000000095,-0.4724219863985507
16.250000000000096,-0.5158818468181915
16.300000000000097,-0.558052271286859
16.350000000000097,-0.5988278557053139
16.400000000000098,-0.638106682348024
16.4500000000001,-0.6757905746044002
16.5000000000001,-0.7117853423691929
16.5500000000001,-0.7460010174687031
16.6000000000001,-0.778352078534361
16.6500000000001,-0.8087576647616093
16.700000000000102,-0.8371417780198032
16.750000000000103,-0.8634334728079576
16.800000000000104,-0.887567033581552
16.850000000000104,-0.909482139007168
16.900000000000105,-0.9291240127344078
16.950000000000106,-0.9464435603082434
17.000000000000107,-0.9613974918795862
17.050000000000107,-0.9739484304073648
17.100000000000108,-0.9840650050816623
17.15000000000011,-0.9917219297344032
17.20000000000011,-0.9969000660416047
17.25000000000011,-0.9995864713592204
17.30000000000011,-0.9997744310730088
17.35000000000011,-0.9974634753815731
17.400000000000112,-0.9926593804706194
17.450000000000113,-0.9853741540755008
17.500000000000114,-0.9756260054681326
17.550000000000114,-0.9634392999432955
17.600000000000115,-0.9488444979180881
17.650000000000116,-0.9318780787967474
17.700000000000117,-0.9125824497911366
17.750000000000117,-0.8910058399248002
17.800000000000118,-0.867202179485523
17.85000000000012,-0.8412309652276965
17.90000000000012,-0.8131571116614181
17.95000000000012,-0.7830507888000235
18.00000000000012,-0.7509872467715963
18.05000000000012,-0.7170466277328376
18.100000000000122,-0.6813137655554116
18.150000000000123,-0.6438779737854469
18.200000000000124,-0.6048328224061851
18.250000000000124,-0.5642759039617525
18.300000000000125,-0.5223085896266255
18.350000000000126,-0.47903577583048695
18.400000000000126,-0.4345656220717815
18.450000000000127,-0.3890092805752976
18.500000000000128,-0.3424806184694924
18.55000000000013,-0.2950959331779716
18.60000000000013,-0.24697366173649696
18.65000000000013,-0.19823408476207768
18.70000000000013,-0.14899902581406882
18.75000000000013,-0.09939154689871738
18.800000000000132,-0.04953564087823613
18.850000000000133,0.0004440784467776417
18.900000000000134,0.05042268780694605
18.950000000000134,0.10027526670722528
19.000000000000135,0.14987720966308582
19.050000000000136,0.1991045376493305
19.100000000000136,0.2478342079830906
19.150000000000137,0.2959444218664534
19.200000000000138,0.3433149288200255
19.25000000000014,0.38982732724650615
19.30000000000014,0.43536536037301793
19.35000000000014,0.4798152068324938
19.40000000000014,0.5230657651578176
19.45000000000014,0.5650089314776312
19.500000000000142,0.6055398697197141
19.550000000000143,0.6445572736465656
19.600000000000144,0.6819636200682395
19.650000000000144,0.7176654125995305
19.700000000000145,0.7515734153522444
19.750000000000146,0.7836028759784459
19.800000000000146,0.8136737375071901
19.850000000000147,0.8417108384452571
19.900000000000148,0.8676441006417416
19.95000000000015,0.8914087044469342
20.00000000000015,0.9129452507276885
20.05000000000015,0.9321999093343191
20.10000000000015,0.9491245536479416
20.15000000000015,0.9636768808719564
20.200000000000152,0.975820517767009
20.250000000000153,0.9855251115651456
20.300000000000153,0.9927664058359255
20.350000000000154,0.9975263011148651
20.400000000000155,0.9997929001426724
20.450000000000156,0.9995605376022
20.500000000000156,0.9968297942787868
20.550000000000157,0.991607495608598
20.600000000000158,0.9839066946185882
20.65000000000016,0.9737466393007329
20.70000000000016,0.9611527245020723
20.75000000000016,0.946156428450819
20.80000000000016,0.9287952340771811
20.85000000000016,0.9091125353255575
20.900000000000162,0.8871575286922757
20.950000000000163,0.8629850902599726
21.000000000000163,0.8366556385359665
21.050000000000164,0.8082349834374539
21.100000000000165,0.7777941618009901
21.150000000000166,0.7454092598273928
21.200000000000166,0.711161222905865
21.250000000000167,0.6751356532926779
21.300000000000168,0.6374225961501102
21.35000000000017,0.598116314480438
21.40000000000017,0.5573150535175199
21.45000000000017,0.5151207951648769
21.50000000000017,0.4716390030940458
21.55000000000017,0.4269783591403241
21.600000000000172,0.3812504916547825
21.650000000000173,0.3345696964915217
21.700000000000173,0.2870526513275617
21.750000000000174,0.2388181240294137
21.800000000000175,0.18998667579526682
21.850000000000176,0.14068035981477983
21.900000000000176,0.09102241619967097
21.950000000000177,0.041136963947620925
22.000000000000178,-0.008851309290581505
22.05000000000018,-0.058817458865230245
22.10000000000018,-0.10863659542425634
22.15000000000018,-0.15818419707156697
22.20000000000018,-0.20733642060693602
22.25000000000018,-0.2559704110695082
22.300000000000182,-0.30396460881121967
22.350000000000183,-0.35119905333261114
22.400000000000183,-0.3975556831216024
22.450000000000184,-0.44291863074578697
22.500000000000185,-0.48717451246067084
22.550000000000185,-0.5302127116099845
22.600000000000186,-0.5719256551097154
22.650000000000187,-0.6122090823247953
22.700000000000188,-0.6509623056663898
22.75000000000019,-0.6880884622584336
22.80000000000019,-0.723494756044375
22.85000000000019,-0.7570926897289906
22.90000000000019,-0.7887982859755344
22.95000000000019,-0.8185322973053454
23.000000000000192,-0.8462204041752729
23.050000000000193,-0.8717934007378293
23.100000000000193,-0.8951873678197673
23.150000000000194,-0.9163438326867248
23.200000000000195,-0.935209915194608
23.250000000000195,-0.9517384599624135
23.300000000000196,-0.9658881542361211
23.350000000000197,-0.9776236311490648
23.400000000000198,-0.9869155581206808
23.4500000000002,-0.993740710172682
23.5000000000002,-0.9980820279794086
23.5500000000002,-0.9999286605072586
23.6000000000002,-0.9992759921366201
23.6500000000002,-0.9961256541985164
23.700000000000202,-0.9904855208971286
23.750000000000203,-0.9823696896283854
23.800000000000203,-0.9717984457438156
23.850000000000204,-0.9587982118477331
23.900000000000205,-0.9434014817544871
23.950000000000205,-0.925646739270849
24.000000000000206,-0.9055783620065364
24.050000000000207,-0.8832465104533015
24.100000000000207,-0.8587070026098239
24.150000000000208,-0.8320211744657835
24.20000000000021,-0.8032557266938299
24.25000000000021,-0.7724825579326374
24.30000000000021,-0.7397785850777524
24.35000000000021,-0.7052255510294123
24.40000000000021,-0.6689098203778658
24.450000000000212,-0.6309221635368748
24.500000000000213,-0.5913575298649525
24.550000000000214,-0.5503148103414158
24.600000000000215,-0.5078965903904384
24.650000000000215,-0.46420889347091604
24.700000000000216,-0.4193609160730346
24.750000000000217,-0.37346475478391367
24.800000000000217,-0.3266351261045174
24.850000000000218,-0.27898907971814507
24.90000000000022,-0.23064570592718134
24.95000000000022,-0.1817258379893613
25.00000000000022,-0.1323517500975547
25.05000000000022,-0.08264685175796321
25.10000000000022,-0.03273537933062517
25.150000000000222,0.017257914496783454
25.200000000000223,0.06720807252569824
25.250000000000224,0.11699024537458633
25.300000000000225,0.16648000353737993
25.350000000000225,0.2155536483924399
25.400000000000226,0.2640885213846887
25.450000000000227,0.31196331060811905
25.500000000000227,0.3590583540223805
25.550000000000228,0.4052559385455619
25.60000000000023,0.4504405942755923
25.65000000000023,0.49449938310486036
25.70000000000023,0.5373221810066666
25.75000000000023,0.5788019532879385
25.80000000000023,0.6188350221202207
25.850000000000232,0.6573213256802516
25.900000000000233,0.6941646682524107
25.950000000000234,0.7292729606679095
26.000000000000234,0.7625584504797545
26.050000000000235,0.7939379412981639
26.100000000000236,0.8233330007382146
26.150000000000237,0.8506701564599577
26.200000000000237,0.8758810798110042
26.250000000000238,0.8989027566125715
26.30000000000024,0.9196776446621133
26.35000000000024,0.9381538175588582
26.40000000000024,0.9542850944927692
26.45000000000024,0.9680311556725181
26.50000000000024,0.9793576431039659
26.550000000000242,0.9882362464672546
26.600000000000243,0.9946447738778631
26.650000000000244,0.9985672073547616
26.700000000000244,0.9999937428570216
26.750000000000245,0.9989208147888128
26.800000000000246,0.9953511049115356
26.850000000000247,0.9892935356408141
26.900000000000247,0.9807632477451043
26.950000000000248,0.9697815625016571
27.00000000000025,0.9563759284044303
27.05000000000025,0.9405798525571476
27.10000000000025,0.9224328169229897
27.15000000000025,0.9019801796402489
27.20000000000025,0.8792730616506041
27.250000000000252,0.8543682189233913
27.300000000000253,0.827327900595237
27.350000000000254,0.7982196933796359
27.400000000000254,0.767116352635366
27.450000000000255,0.7340956205159812
27.500000000000256,0.6992400316549149
27.550000000000257,0.6626367068718803
27.600000000000257,0.6243771354161917
27.650000000000258,0.5845569462912887
27.70000000000026,0.5432756692320301
27.75000000000026,0.5006364859321906
27.80000000000026,0.4567459721439621
27.85000000000026,0.4117138312940778
27.90000000000026,0.36565262028237666
27.950000000000262,0.318677468148173
28.000000000000263,0.27090578830761597
28.050000000000264,0.22245698508129708
28.100000000000264,0.1734521552456332
28.150000000000265,0.12401378535399143
28.200000000000266,0.07426544558409559
28.250000000000266,0.024331480876935898
28.300000000000267,-0.025663299860825856
28.350000000000268,-0.07559393571412375
28.40000000000027,-0.125335626096697
28.45000000000027,-0.17476404268756074
28.50000000000027,-0.2237556401870596
28.55000000000027,-0.2721879651157755
28.60000000000027,-0.31993996188445395
28.650000000000272,-0.36689227536993235
28.700000000000273,-0.4129275492407893
28.750000000000274,-0.45793071928705464
28.800000000000274,-0.5017893010208108
28.850000000000275,-0.544393670828831
28.900000000000276,-0.5856373399745222
28.950000000000276,-0.6254172207643078
29.000000000000277,-0.6636338842131748
29.050000000000278,-0.7001918085653546
29.10000000000028,-0.7349996180489656
29.15000000000028,-0.7679703112678556
29.20000000000028,-0.7990214786597826
29.25000000000028,-0.8280755084774019
29.30000000000028,-0.8550597807772158
29.350000000000282,-0.8799068489316121
29.400000000000283,-0.9025546082103078
29.450000000000284,-0.9229464510098311
29.500000000000284,-0.9410314083430498
29.550000000000285,-0.9567642772350943
29.600000000000286,-0.9701057337072544
29.650000000000286,-0.9810224310664458
29.700000000000287,-0.9894870832545767
29.750000000000288,-0.9954785330494824
29.80000000000029,-0.9989818049469624
29.85000000000029,-0.9999881425917416
29.90000000000029,-0.9984950306637987
29.95000000000029,-0.9945062011653558
30.00000000000029,-0.9880316240928169
30.050000000000292,-0.9790874825169686
30.100000000000293,-0.9676961321337317
30.150000000000293,-0.9538860453865639
30.200000000000294,-0.9376917403001787
30.250000000000295,-0.919153694203461
30.300000000000296,-0.8983182425572251
30.350000000000296,-0.875237463139693
30.400000000000297,-0.8499690458791709
30.450000000000298,-0.8225761486592728
30.5000000000003,-0.7931272394571034
30.5500000000003,-0.7616959252089727
30.6000000000003,-0.7283607678313889
30.6500000000003,-0.6932050878571818
30.7000000000003,-0.6563167561775626
30.750000000000302,-0.6177879744106585
30.800000000000303,-0.5777150444454853
30.850000000000303,-0.5361981277373773
30.900000000000304,-0.4933409949565125
30.950000000000305,-0.4492507666152799
31.000000000000306,-0.4040376453227855
31.050000000000306,-0.35781464033572213
31.100000000000307,-0.31069728509408184
31.150000000000308,-0.2628033484477244
31.20000000000031,-0.21425254029558577
31.25000000000031,-0.16516621237327417
31.30000000000031,-0.11566705493692993
31.35000000000031,-0.0658787901014811
31.40000000000031,-0.0159258625997892
31.450000000000312,0.03406687126437326
31.500000000000313,0.08397445569205836
31.550000000000313,0.13367214771356442
31.600000000000314,0.18303572898089535
31.650000000000315,0.23194181624893898
31.700000000000315,0.28026816976932306
31.750000000000316,0.327893998826125
31.800000000000317,0.37470026364975517
31.850000000000318,0.4205699729543859
31.90000000000032,0.4653884763552385
31.95000000000032,0.5090437509348361
32.00000000000032,0.5514266812419573
32.05000000000032,0.5924313320234348
32.100000000000314,0.6319552130071273
32.15000000000031,0.6698995350742148
32.20000000000031,0.7061694571805507
32.250000000000306,0.7406743234098793
32.3000000000003,0.7733278895664143
32.3500000000003,0.8040485387404129
32.4000000000003,0.832759485307945
32.450000000000294,0.8593889668549635
32.50000000000029,0.8838704235459669
32.55000000000029,0.9061426644889238
32.600000000000286,0.9261500206806358
32.65000000000028,0.9438424841502532
32.70000000000028,0.9591758329531588
32.75000000000028,0.9721117417027991
32.800000000000274,0.9826178773641909
32.85000000000027,0.9906679800696707
32.90000000000027,0.996241928754887
32.950000000000266,0.9993257914509832
33.00000000000026,0.9999118601072636
33.05000000000026,0.9979986698573063
33.10000000000026,0.993591002680366
33.150000000000254,0.9866998754489162
33.20000000000025,0.977342512392206
33.25000000000025,0.9655423020446565
33.300000000000246,0.9513287387867061
33.35000000000024,0.9347373491242187
33.40000000000024,0.915809602890722
33.45000000000024,0.89459280959442
33.500000000000234,0.8711400001690612
33.55000000000023,0.8455097944242218
33.60000000000023,0.8177662545263109
33.650000000000226,0.7879787248765169
33.70000000000022,0.7562216587859188
33.75000000000022,0.7225744323809827
33.80000000000022,0.6871211462045843
33.850000000000215,0.64995041500845
33.90000000000021,0.6111551462624274
33.95000000000021,0.5708323079341963
34.000000000000206,0.529082686119849
34.0500000000002,0.48601063313113857
34.1000000000002,0.4417238066690453
34.1500000000002,0.396332900735591
34.200000000000195,0.34995136895648243
34.25000000000019,0.3026951410061326
34.30000000000019,0.25468233284384956
34.350000000000186,0.2060329514854519
34.40000000000018,0.15686859504822756
34.45000000000018,0.10731214881896771
34.50000000000018,0.05748747810474722
34.550000000000175,0.007519118634164724
34.60000000000017,-0.0424680347171219
34.65000000000017,-0.09234904009854066
34.700000000000166,-0.14199922097416345
34.75000000000016,-0.1912944777491156
34.80000000000016,-0.24011159795393314
34.85000000000016,-0.2883285642115688
34.900000000000155,-0.33582485921728916
34.95000000000015,-0.38248176696917213
35.00000000000015,-0.42818266949628586
35.050000000000146,-0.4728133383428825
35.10000000000014,-0.5162622200800487
35.15000000000014,-0.5584207151311816
35.20000000000014,-0.5991834492143734
35.250000000000135,-0.6384485367232373
35.30000000000013,-0.6761178353878637
35.35000000000013,-0.7120971915793826
35.40000000000013,-0.7462966756450015
35.450000000000124,-0.7786308066853034
35.50000000000012,-0.8090187662119774
35.55000000000012,-0.8373846001519505
35.600000000000115,-0.8636574086930133
35.65000000000011,-0.8877715234964274
35.70000000000011,-0.9096666718335724
35.75000000000011,-0.9292881272363784
35.800000000000104,-0.9465868462849948
35.8500000000001,-0.9615195911907988
35.9000000000001,-0.974049037868349
35.950000000000095,-0.9841438692261611
36.00000000000009,-0.9917788534431276
36.05000000000009,-0.9969349070349285
36.10000000000009,-0.9995991425528054
36.150000000000084,-0.9997649007954704
36.20000000000008,-0.9974317674536424
36.25000000000008,-0.9926055741456032
36.300000000000075,-0.9852983838411904
36.35000000000007,-0.9755284607106537
36.40000000000007,-0.9633202244737418
36.45000000000007,-0.9487041893631204
36.500000000000064,-0.9317168878546823
36.55000000000006,-0.9124007793553829
36.60000000000006,-0.8908041440768356
36.650000000000055,-0.8669809623599265
36.70000000000005,-0.8409907797520747
36.75000000000005,-0.8128985581743743
36.80000000000005,-0.7827745135506234
36.850000000000044,-0.7506939403040823
36.90000000000004,-0.7167370231606277
36.95000000000004,-0.6809886367286977
37.000000000000036,-0.6435381333569723
37.05000000000003,-0.6044791198000355
37.10000000000003,-0.563909223250239
37.15000000000003,-0.5219298473205632
37.200000000000024,-0.4786459185883962
37.25000000000002,-0.434165624333734
37.30000000000002,-0.38860014212732374
37.350000000000016,-0.34206336194463705
37.40000000000001,-0.294671601500244
37.45000000000001,-0.2465433155141039
37.50000000000001,-0.1977987996364553
37.550000000000004,-0.14855988977133908
37.6,-0.09894965755028955
37.65,-0.049092102717349775
37.699999999999996,0.0008881568057104867
37.74999999999999,0.050866196399299596
37.79999999999999,0.10071709699249347
37.84999999999999,0.15031625729565626
37.899999999999984,0.19953970523877346
37.94999999999998,0.2482644078370634
37.99999999999998,0.29636857870936495
38.049999999999976,0.3437319824806653
38.09999999999997,0.39023623530792
38.14999999999997,0.4357651007780077
38.19999999999997,0.48020478043822784
38.249999999999964,0.5234441982331678
38.29999999999996,0.5653752781369936
38.34999999999996,0.6058932142872301
38.399999999999956,0.6448967329448347
38.44999999999995,0.6822883456258035
38.49999999999995,0.7179745927716096
38.54999999999995,0.7518662773494263
38.599999999999945,0.7838786877982576
38.64999999999994,0.8139318097637225
38.69999999999994,0.8419505260922704
38.749999999999936,0.8678648045849456
38.79999999999993,0.8916098730414117
38.84999999999993,0.9131263811567201
38.89999999999993,0.9323605488661633
38.949999999999925,0.9492643007674287
38.99999999999992,0.9637953862840669
39.04999999999992,0.9759174852699294
39.099999999999916,0.9856002987906186
39.14999999999991,0.9928196248550446
39.19999999999991,0.9975574189077987
39.24999999999991,0.9998018389311444
39.299999999999905,0.9995472750438947
39.3499999999999,0.9967943635231935
39.3999999999999,0.9915499852141539
39.449999999999896,0.9838272483313291
39.49999999999989,0.9736454556950024
39.54999999999989,0.9610300564841897
39.59999999999989,0.946012582626945
39.649999999999885,0.9286305699869623
39.69999999999988,0.9089274645434642
39.74999999999988,0.8869525137988806
39.799999999999876,0.8627606436857399
39.84999999999987,0.8364123212804425
39.89999999999987,0.8079734036670605
39.94999999999987,0.7775149733289255
39.999999999999865,0.7451131604794388
40.04999999999986,0.7108489527761863
40.09999999999986,0.6748079928939716
40.14999999999986,0.6370803644627314
40.199999999999854,0.5977603669053745
